R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51
0.01208459,,0.00453001,,,0.027616279,0.01525,0.04,-0.0270552,,0.00266193,0.02673064,-0.015293745,-0.012926,0.030414,0.00177265,-0.05423,-0.0007827,-0.16526,0.04850088,-0.0238196,-0.0054585,-0.0192308,0.05244352,-0.00441,0.00125188,-0.00958,,-0.0081037,0.0040265,,-0.0371783,-0.0024712,,,,-0.00502,-0.1652632,0.00589971,,-0.002008,-0.0231707,0.02077846,0,-0.0146667,-0.04343,0.029527559,,,0.007255,
-0.0313433,,0.14430665,,,-0.02970297,-0.0196996,-0.01524,-0.0235294,,-0.079646,0.00133511,0.012639246,-0.0387771,-0.06494,-0.0372051,0.007482,-0.0121845,0.010088,0.00925147,0.01081463,-0.0164654,-0.0156863,0.05256817,-0.01845,0.05192965,-0.020878,,-0.0292484,-0.0399094,,-0.0108911,-0.0185797,,,,-0.01188,0.01008827,0.02639296,,0.00603622,-0.0132647,-0.1313073,0.00085034,-0.0452864,-0.03145,-0.010724083,,,-0.0111,
-0.0046225,,-0.0975369,,,0.005830904,0.01557398,0.021481,0.01204819,,0.04567308,0,0.023905225,0.00707293,0.005051,-0.0104147,0.046987,0.00792952,-0.01873,-0.05,-0.0086022,0.07142857,-0.0011952,0.05254396,0.024812,-0.0014263,0.00097398,,-0.0170005,0.01057738,,-0.034034,0.01388305,,,,0.004624,-0.0187266,-0.0542857,,0.006,0.00806579,-0.0785479,-0.0016992,0.00656714,-0.00452,0.010840336,,,-0.00098,
-0.0092879,,0.04694323,,,-0.013043478,0.00296809,-0.03382,-0.021645,,-0.0354023,-0.0006667,-0.037190083,-0.0176279,0,0.01128625,0.052585,-0.0148601,-0.01399,0.04912281,0.01409978,-0.05,0.01994416,0.05278766,-0.01101,0.01967942,-0.0019461,,0.00171233,-0.0133333,,0.01554404,0.00580913,,,,0.005891,-0.0139949,0.20845921,,-0.0178926,-0.0210229,-0.0487106,0.00851064,-0.0199484,-0.01112,-0.004073489,,,-0.0069,
-0.0242188,,-0.0291971,,,0.02195301,-0.0012207,0.035008,0.02820796,,-0.2259295,-0.0527018,-0.025965665,-0.026798,0.020101,-0.0089471,0.052615,0.02928128,0.023226,-0.0163043,0.05834225,-0.0460526,-0.0113414,0.05239437,0.008902,0.00762646,0.01601671,,0.01179487,0.00675676,,0.07142857,0.0049505,,,,-0.0134,0.02322581,-0.085,,0.00809717,-0.0060897,0.00527108,0.04472574,-0.0061782,0.011139,0.002170284,,,0.009325,
0.00960769,,0.07411386,,,-0.001724262,0.00739497,-0.02941,-0.0306616,,0.04187192,0.05774648,-0.06587354,-0.0270007,0.001232,0.02375748,0.108033,-0.0706897,0.007566,0.00127497,0.04843111,-0.0114943,-0.0110759,0.05255175,-0.01397,-0.026954,-0.0082248,,0.00523737,-0.030604,,-0.0538095,-0.0069787,,,,0.016547,0.0075662,-0.1775956,,0.02811245,0.02547565,-0.0250936,-0.0371567,-0.0048672,-0.02365,-0.00591371,,,0.00059,
0.01982554,,0.004,,,-0.03584023,0.01887255,-0.03273,-0.0011099,,-0.0189125,0.0252996,-0.013443396,0.0113,0.00615,-0.0030632,,0.01581633,0.076345,-0.0080645,-0.0140485,0.01046512,-0.0164,0.04941934,0.032811,0.00754028,0.00072564,,0,0.01080033,,0.00654253,0.00372055,,,,-0.01022,0.07634543,-0.1362126,,0.00195312,-0.0188679,0.02497119,0.00419463,0.00774818,0.006637,0.003770423,,,-0.022,
-0.0202177,,-0.0219124,,,-0.028663134,-0.0089006,-0.06125,-0.0061111,,0.01325301,0,-0.004422663,0.0160264,-0.05746,-0.0101955,,0.00725994,-0.0907,-0.0415062,-0.0084808,-0.0563867,0.00244002,-0.0178514,-0.03971,-0.0436427,-0.0138462,,-0.0088235,-0.0267123,,-0.0135,-0.0131796,,,,0.004425,-0.0906977,-0.2384615,,-0.0506823,-0.0307692,0.04947526,0.00250627,-0.0206631,-0.04615,-0.012186978,,,-0.00321,
-0.0301587,,0.00814664,,,-0.000999001,-0.0218932,0.033873,-0.0240358,,0.02318668,0.03896104,-0.017889302,-0.0534814,-0.00389,0.03946193,,-0.0018132,0.005115,-0.0535714,-0.0065074,-0.0268293,-0.0141988,-0.0295255,-0.03083,-0.0362438,-0.0014006,,-0.010089,-0.0189796,,0.03294475,-0.019616,,,,0.002203,0.00511509,-0.040404,,0.00616016,-0.0138889,-0.0932143,-0.03,-0.0112856,-0.05576,-0.004985635,,,0.003628,
0.00981997,,0.04242424,,,-0.001384615,-0.03221,-0.00242,0.01489118,,0.01104009,-0.05,0.002322738,-0.0154284,0.009115,-0.0045249,,-0.0181653,0.005089,0.01886792,0.0380846,-0.0062657,0.01646091,-0.0491525,-0.01784,-0.0051282,0.00743338,,0.0020555,0.00428255,,-0.0480864,0.01021711,,,,0.012454,0.00508906,0.04736842,,0.0122449,-0.0006707,0.00433241,0.02233677,0.01191067,0.012689,-0.002972399,,,-0.00402,
0.01215559,,-0.0377907,,,-0.00585426,0.00230769,-0.01958,0.00056433,,0.0316092,-0.0131579,-0.016343457,-0.0407812,0,-0.0172727,,0.00703053,0.011392,0.03888889,0.03250478,0,0.00161943,0.08734403,-0.05213,0.05154639,-0.0066824,,-0.025641,-0.0244286,,-0.0386598,-0.0080067,,,,0.000724,0.01139241,0.04020101,,-0.0201613,0.02013423,0,0.00504202,-0.0050025,-0.03373,-0.002896082,,,-0.01613,
0.00800641,,0.00704935,,,0.021307919,0.02174469,0.011551,0.00394811,,-0.0072423,0.10666667,-0.004091754,-0.0051824,-0.00516,0.00615171,,-0.0077623,0.06383,0.01069519,0.00719907,0.01513241,-0.0016168,0.06229508,0.013333,0.0130719,0.00073581,,-0.0140351,-0.0210865,,0.01179625,-0.0097706,,,,0.001446,0.06382979,0.00966184,,-0.0164609,-0.003125,-0.0388235,0.01923077,-0.0141956,-0.03603,0.002221083,,,-0.01516,
0.0166799,,0.16,,,-0.0228359,-0.0052579,-0.01794,-0.0039326,,-0.0039282,-0.0301205,0.003984064,-0.0035896,-0.01167,0.01135476,,-0.0206916,-0.05059,0.00617284,0.02135092,-0.0136646,-0.0161943,-0.0416667,0.01398,0,0.00304611,,0.01423488,-0.0052356,,-0.0259671,0.001287,,,,-0.01325,-0.0505882,0.11004785,,0.00627615,-0.0232635,-0.0395757,0.01230517,-0.0335,0.001164,-0.006989431,,,-0.01124,
-0.0476563,,-0.0034483,,,-0.00621118,0.01182985,-0.00332,0.01861252,,-0.0061972,-0.0310559,0.0078125,0.00086769,0.006562,-0.0073182,,-0.0054831,0.003717,0.0324277,0.00720072,0,0.01707819,0.00322061,0.002433,0,-0.0064926,,0.01421053,0.01051128,,0.00108814,0.01028278,,,,-0.0217,0.00371747,-0.0043103,,-0.002079,-0.0033784,0.01954121,0.00081037,0.0491464,0.021059,-0.0127897,,,-0.00021,
-0.0172272,,-0.1574394,,,0.01921875,-0.0236443,0.003333,-0.0415282,,0.0345805,-0.024359,0.004060539,-0.0128944,-0.00522,-0.0109437,,0.02110266,0.017284,-0.0275891,-0.1331546,0,0.02306292,0.035313,0.002427,-0.0294355,-0.0155295,,-0.0364989,-0.0147175,,-0.0320652,-0.0118745,,,,0.024682,0.01728395,0.04329004,,0.00208333,0.00677966,-0.0091667,-0.0445344,0.01225345,-0.00253,0.010346926,,,0.002736,
-0.0033389,,-0.0143737,,,-0.007358577,-0.0089046,0.033223,0.02484113,,0.03013699,0.02496715,-0.007352941,0.01667593,0.074705,0.01865741,,0.01433625,0.014563,0.04757748,-0.0180412,-0.0075567,0.01839035,-0.0403101,-0.04762,0.01836311,0.01563169,,0.01202873,0.00528621,,0.08871421,0.01974249,,,,0.005109,0.01456311,0.05394191,,-0.002079,0.02693603,0.01345669,-0.0059322,0.01322552,-0.0151,0.002581756,,,-0.00084,
0.03433836,,0.02395833,,,0.006100386,0.02313625,0.073955,0.03607666,,0.04148936,0,0.024444444,0.00607436,0,-0.0209971,,-0.0088106,-0.01316,0.07041667,-0.0026247,0.01395939,0.02174757,0.04200323,0.041525,0.09162859,0.02958746,,0.00940216,0.02013221,,-0.0562145,-0.0092593,,,,0.013798,-0.0131579,0.00787402,,0.00625,0.02672131,0.03692946,0.02046036,-0.0001442,0.049459,0.026609442,,,-0.0021,
-0.0040486,,-0.0640895,,,-0.000383759,-0.0007538,-0.04491,-0.0146899,,-0.0066394,-0.0384615,0.001687154,-0.0320687,-0.0122,0.01142008,,-0.0194444,0.139394,-0.0268587,-0.0631579,-0.0037547,-0.0231851,0.07751938,0.032547,0.03318634,-0.0129693,,-0.0158172,-0.0029455,,-0.0163934,-0.0059473,,,,0.032271,0.13939394,0.01171875,,0.00828157,-0.0011177,-0.1036415,-0.0066834,-0.0046641,-0.00589,-0.013377926,,,-0.01474,
0.05528455,,-0.0173913,,,0.014742015,0.02967061,0.056426,0.04362231,,-0.0940874,0.04,0.010346487,0.01723373,0.016049,0.03272594,,0.02417375,-0.07979,0.0236,0.00758427,0.00879397,0.01050584,0.02151079,0.039401,0.00195327,0.02351314,,-0.0125,-0.005613,,0.06611111,0.00854701,,,,-0.00066,-0.0797872,-0.1274131,,0.00205339,0.03324808,0.05714286,0.058873,0.01425121,0.032099,0.033898305,,,0.025641,
0.03775039,,0.01327434,,,0.002799637,-0.0084982,0.024036,0.00952381,,0.03859251,0.01282051,-0.022386282,-0.0166106,0.001215,0.03395556,,-0.0468836,0.040462,-0.0851895,0.05380541,0.0249066,-0.0165576,0.03950982,-0.01289,0.00361011,-0.0033784,,0.02169982,0.00490196,,0.01823867,-0.0080508,,,,0.032567,0.04046243,0.07079646,,0.04098361,-0.0457921,0.01646959,-0.0119142,-0.0187664,-0.00718,-0.017213115,,,-0.0125,
0.01707498,,-0.0283843,,,-0.012902739,-0.0148269,0.028108,-0.0052411,,0.0136612,0.01265823,0.008526188,-0.000957,0.055825,0.0187414,,0.01088271,0.005556,-0.0089705,0.01111111,-0.036452,-0.018794,0.00271003,-0.02765,-0.0066187,0.0079661,,-0.000354,0.01290466,,-0.0087001,0.00726185,,,,-0.02219,0.00555556,0.04545455,,-0.0314961,0.0538262,0.01786456,0.02411576,0.01305762,-0.00542,-0.025854879,,,0.005907,
-0.0014599,,-0.0179775,,,-0.015441064,-0.01975,-0.08399,-0.0094837,,-0.0161725,0.025,0.002898551,-0.0106714,0.010345,0.0014346,,0.00909091,0.012155,-0.0017241,-0.0068027,0.00882724,-0.0109737,-0.0658108,0.011058,0.0073146,-0.0226669,,-0.0463881,-0.0222261,,0.04388229,-0.0025445,,,,-0.00836,0.0121547,0.08300395,,-0.0101626,-0.01,0.01183673,0.00470958,0.00191663,-0.02641,-0.018835616,,,0.002936,
-0.0131579,,0.00915332,,,0.048136646,0.00994644,-0.01538,0.05319149,,-0.0246575,-0.0463415,0.016377649,0.04936968,-0.04096,0.02022415,,0.00023708,-0.00218,0.00993092,-0.0142255,-0.00125,0.03207585,0.04860408,0.015625,0.0122223,0.01861601,,0.03991831,0.04328358,,0.04352127,-0.0144558,,,,0.011201,-0.0021834,0.01094891,,0.00821355,0.0006216,0.04840662,0.0265625,-0.0162602,0.045042,0.003054101,,,0.007737,
-0.0222222,,0.02947846,,,0.00762963,0.01643939,-0.06594,0.01616162,,0.03370787,0.08695652,-0.004976303,0.05522636,-0.01542,0.00024779,,-0.0130363,-0.00985,0.03676785,-0.091395,0.00250313,-0.0015637,0.01117396,0.011538,-0.0169756,0.03405175,,0.00973041,-0.011588,,0.04265403,0.00517688,,,,0.022634,-0.0098468,0.01805054,,0.04887984,-0.0060568,-0.0088496,0.03424658,-0.0204181,0.014406,0.017833841,,,0.000208,
-0.0242424,,-0.0330396,,,-0.036977137,-0.0616382,-0.02911,0.02286282,,0.12065217,-0.0470588,0.021671827,-0.0604822,0.06988,0.01659785,,0.0259366,0.027624,-0.0094845,0,0.02122347,-0.0246672,-0.0451569,0.024335,-0.0070809,-0.0637047,,0.01405711,-0.0303951,,-0.1363636,0.03261803,,,,-0.03152,0.02762431,0.03546099,,0.02912621,0,0.04813665,0.00073584,0.03473945,-0.00235,-0.025982906,,,0.025311,
-0.0357143,,0.02277904,,,-0.009694656,-0.1061689,-0.06185,-0.0792031,,-0.0494665,0.01234568,-0.086130536,-0.1364888,-0.1205,-0.0780603,,-0.0176498,-0.06882,-0.0899251,-0.0295,-0.0366748,-0.0485749,-0.0637234,-0.049,0.01440838,-0.0860433,,-0.0860506,-0.1041947,,-0.0652632,0.00581879,,,,-0.1009,-0.0688172,0.05479452,,-0.0509434,-0.0285937,-0.0740741,-0.0426471,0.00839329,-0.12941,-0.004124254,,,-0.02125,
0.03784219,,0.01113586,,,0.005164573,0.01718009,0.047199,0.01266491,,-0.0316327,0.20487805,0.012625941,0.02958281,0.002561,0.02378855,,0.02749845,-0.00115,0.07456542,0.06973361,0.00380711,0.01434599,0.03006257,0.01249,0.01578192,0.01126212,,0.01116093,0.02151308,,0.04166667,0.01818182,,,,0.010552,-0.0011547,0.03246753,,0.02385686,0.00804246,-0.012,-0.0138249,0.01728894,0.009865,-0.018415719,,,0.009924,
0,,-0.0495595,,,-0.008588957,-0.0047467,0.050509,0,,0.01159115,-0.1497976,0,0.00380648,0.010217,0.02009466,,-0.0087199,0.028902,-0.0297999,-0.0260071,0.00758534,-0.0099834,0.02962963,0.009252,-0.0126412,-0.0063423,,-0.0126415,0.00553009,,-0.0054054,-0.012987,,,,0.003811,0.02890173,-0.0031447,,0.01359223,-0.0100527,-0.0048583,0.00934579,-0.0111509,-0.00174,0.01032316,,,0.001842,
0.00387898,,0.0428737,,,0.030012376,0.00190186,0.009015,0.02657634,,-0.1166667,-0.0321429,0.024685139,0.02202752,0.072061,0.00729742,,-0.0014973,0.025843,0.01799035,-0.0401978,0.04516939,0.00798319,0.0647482,0.020626,0.0474215,0.02199764,,0.03764571,0.04028228,,0.02065217,0.01398026,,,,0.028284,0.0258427,0.04416404,,-0.0038314,0.00580271,0.04759967,-0.0084877,0.01843972,0.046247,0.011550422,,,0.007765,
-0.0092736,,0.03,,,0.002403124,0.00023363,-0.00182,0.00558376,,-0.0566038,0.02214022,-0.023107178,-0.0035996,-0.07075,-0.0021776,,0.01780694,-0.03834,-0.0073276,-0.0150918,-0.0408163,0.00333472,-0.2445946,-0.00374,-0.0166621,0.01115242,,0.00368324,-0.0019182,,0.01171459,0.00324412,,,,0.010892,-0.0383352,-0.0120846,,-0.0057692,0.00160256,-0.0042718,-0.0046693,-0.0016945,-0.01371,0.015195433,,,-0.00831,
-0.0046802,,0.01833873,,,0.002846868,-0.0073285,-0.00215,0.01867744,,-0.05125,-0.0252708,-0.006039255,0.01741742,-0.0698,0.01980863,,-0.0212707,0.023918,0.00825011,-0.0009231,0.0175219,0.00540091,-0.1324687,-0.00601,0.01527778,0.00349265,,-0.0042202,0.0046875,,0.00947368,-0.0064673,,,,0.002082,0.023918,0.02140673,,0.00193424,-0.0112,0.00858034,0.00860047,-0.0057433,0.024942,-0.017130992,,,0,
0.00940439,,0.01694915,,,-0.013895114,0.0032648,-0.04651,-0.0089197,,-0.0480896,0.02469136,-0.036708861,0.00064935,0.034106,0.02716049,,-0.0035751,0.001112,-0.0159345,-0.0083154,-0.0061501,0.01219008,-0.0091762,0.020408,-0.0068399,0.00370031,,0.00681776,0.02161742,,-0.0161627,0.0093572,,,,0.002223,0.00111235,0.02994012,,-0.019305,-0.0122977,0.04060325,-0.0426357,0.00748363,0.029785,0.019366197,,,0.012063,
-0.0628882,,0.01041667,,,0.009090909,0.01141894,-0.08014,-0.0425,,0.03806228,0.03373494,0.00131406,-0.0407646,-0.06332,-0.0392628,,0.0348409,-0.12222,0.02407002,0,-0.0334158,0.00224536,0.04276795,-0.01111,0.01584022,-0.0063513,,-0.0208638,-0.0358502,,-0.0567038,0.01813785,,,,-0.01066,-0.1222222,-0.0290698,,-0.003937,0.00262123,-0.0746934,-0.0445344,0.0176416,-0.03803,0.010362694,,,0.027677,
-0.0339685,,-0.0206186,,,-0.003528529,-0.0225945,0.004924,-0.0177546,,0.03733333,0.00291375,-0.003412073,0.00123001,-0.02113,0.00834028,,0.00364964,0.012658,0.06794872,-0.0931677,0.00768246,-0.0050916,0.08172837,-0.01948,-0.0305763,-0.0242084,,-0.0299065,-0.0370253,,-0.0674157,0.00554236,,,,0.013049,0.01265823,-0.0179641,,0.00395257,-0.0359477,-0.0409639,-0.0084746,0.00501825,-0.05067,-0.036068376,,,-0.01081,
-0.0051458,,0.03368421,,,0.01559557,-0.0162515,-0.00603,-0.0005316,,-0.0372751,-0.0354445,0.007637609,-0.0178133,0.005755,-0.0016543,,0.01090909,0.05625,-0.0420168,-0.1770548,-0.0088945,0.00634596,-0.1051661,0.012223,-0.0027275,-0.0027105,,-0.0019268,-0.0162322,,-0.0349398,-0.0287402,,,,-0.00374,0.05625,0.06097561,,-0.023622,0.02711864,-0.0067002,-0.0529915,0.00544712,0.003774,0.011260862,,,0.013514,
-0.0172414,,0.0305499,,,0.002967359,-0.0085011,-0.02484,-0.0031915,,0.16688919,-0.0060241,0.003659174,-0.0103815,-0.01574,-0.0063795,,0.00602518,-0.05325,0.01086048,0.0210154,0.01025641,-0.0142392,0.0056701,0.009057,0.00287518,-0.00721,,0.003861,-0.0327833,,-0.0193508,-0.0295906,,,,-0.00936,-0.0532544,0.02873563,,-0.0201613,0.01683168,-0.0725126,-0.0252708,0.01428894,-0.0188,-0.017623849,,,0.016471,
0.0122807,,0.02371542,,,-0.019230769,-0.0057768,-0.0455,-0.0229456,,-0.1447368,0.03575758,-0.013020833,-0.0119439,-0.02471,-0.0165096,,-0.0027711,-0.0075,-0.0268595,-0.0219686,0.00761421,-0.0012381,0.00030753,-0.00598,-0.0174114,-0.011635,,-0.0038462,0.04595661,,-0.0070019,-0.0175439,,,,-0.00732,-0.0075,-0.0027933,,0.00823045,0.01525479,0.02,0.01666667,0.01025972,-0.01724,-0.018207783,,,-0.0189,
0.00779896,,-0.0260618,,,0.0173454,0.01522936,0.051131,0.01911524,,0.00334448,0.13516676,0.001583113,0.03159578,0.011923,0.0185248,,-0.0112944,0.026448,-0.0127389,-0.0025004,0.00377834,0.01177686,0.03504817,0.003762,0.00982067,0.02485189,,0.0019305,-0.0102142,,0.03589744,0.0255102,,,,0.021221,0.02644836,-0.0784314,,0.0122449,-0.0153453,-0.004902,0.00819672,-0.0047143,-0.02005,0.002545455,,,-0.00315,
-0.0085985,,0.05054509,,,-0.014084507,0.00849449,-0.00136,-0.0075027,,0.09333333,0.02886598,0.015279241,0.03155806,0.036819,0.01956133,,0.0199456,-0.00613,0.03096774,-0.0058907,-0.0075282,-0.012865,-0.0118812,0.008246,-0.010007,0.0085961,,0.02890173,0.02280293,,0.0519802,0.02031509,,,,0.000943,-0.006135,-0.0911854,,-0.0201613,0.02613636,0.03000448,0.00451671,-0.0101594,0.010372,0.012422923,,,-0.01381,
0.02601908,,-0.0566038,,,0.007518797,0.00119474,0.011256,0.01403888,,-0.147561,-0.1082164,-0.008822003,-0.0496875,0.014205,0.02110463,,-0.0044444,0.018519,0.02628285,-0.0250053,-0.0025284,0.01158461,-0.0981964,-0.00223,0.00662016,-0.002568,,0.01104869,-0.002441,,0.15705882,-0.0255993,,,,0.01087,0.01851852,0.01672241,,-0.0061728,0.00616991,0.01173913,-0.0035971,0.00131929,0.004922,-0.000447828,,,-0.01,
0.00169062,,0.003,,,-0.003358209,0.00536993,0.006908,0.0372737,,-0.0600858,0.03202247,0.011910995,0.01971691,-0.01961,0.01942912,,-0.0209375,0.072727,-0.001626,-0.1793103,0.00126743,0.01022495,-0.0133333,0.02608,-0.0128704,0.01533582,,0.03056122,0.02185971,,-0.0645653,0.02919099,,,,-0.01685,0.07272727,0.04934211,,0.00414079,-0.0031447,0.03781693,-0.0018051,0.00133988,0.038343,-0.003584229,,,0.010101,
0.0092827,,0.01794616,,,0.014601273,-0.0059347,-0.05546,-0.0020534,,0.00837139,0.00762112,-0.040615703,-0.0323791,-0.06571,-0.0039216,,0.00223428,-0.06441,-0.0635179,0.22536765,0.03797468,-0.0101215,-0.0309685,-0.00654,0.00150441,-0.0128992,,-0.0186916,0.00127714,,-0.1304348,-0.0271475,,,,0.01451,-0.0644068,-0.0125392,,0.00412371,-0.0088328,-0.0699793,0.01265823,0.01248885,-0.01186,-0.005395683,,,-0.004,
-0.0167224,,0.01958864,,,-0.005166052,-0.0223881,0.008878,0.02623457,,0.01132075,-0.0361967,-0.015774572,0.0291007,-0.01988,-0.0173228,,-0.0081893,-0.03986,0.03478261,0.00724358,-0.0231707,-0.002045,0.04578733,0.000731,-0.0128755,-0.0268057,,-0.0091575,0.0283801,,-0.015,-0.0087464,,,,-0.01861,-0.0398551,-0.0063492,,0.00616016,0.00572884,0.02983081,-0.0178571,-0.0070485,0.033824,0,,,0.02008,
-0.039966,,-0.049952,,,-0.010237389,-0.048,-0.0796,-0.0917293,,0.00597015,0.00504484,-0.030684932,-0.030682,-0.03276,-0.0464744,,-0.0019266,-0.07799,-0.052521,-0.0371489,-0.0037453,-0.0186475,0.02233582,0.006574,-0.0289855,-0.0109411,,-0.0533272,-0.044186,,-0.0444162,-0.0327731,,,,-0.00154,-0.0779874,-0.1054313,,-0.0285714,-0.0085443,-0.0531777,-0.0281818,-0.0144188,-0.05831,-0.059674503,,,-0.00394,
0.03631532,,0.04550051,,,0.035901664,0.04560908,0.064754,0.0397351,,-0.0029674,0.13775795,0.017524025,0.04032797,0.067742,0.05710084,,-0.0158103,0.05457,0.00487805,0.04211782,0.00626566,0.0106494,0,-0.01887,0.01791045,0.01516206,,0.02509031,0.00729927,,0.05444887,0.02519548,,,,0.001907,0.05457026,0.13928571,,0.0210084,0.00111714,0.02465753,-0.0439663,-0.0159577,0.031101,0.028846154,,,-0.00237,
0.00769231,,0.00386847,,,0.003328269,0.0107362,0.06,0.04830149,,-0.0654762,-0.1112745,-0.023333333,-0.0003088,0.057402,0.00480941,,0.02176146,0.047865,-0.0123566,-0.0141221,0.03362391,0.02768595,0,0.017751,-0.0115103,0.02415606,,0.00857143,0.00241546,,0.01889169,0.00508475,,,,0.00366,0.04786546,0.05015674,,0.00617284,0.0202455,0.10071301,0.09001957,0.00043457,0.005027,0.009439252,,,0.007528,
0.02968617,,0.08959538,,,0.010528593,0.01092564,0.040624,0.03797468,,0.05095541,0.00937672,0.018629124,0.01518999,0.03,0.03085443,,-0.0238574,0.001235,0.00268097,0.0171635,0.01445783,0.013269,0.06043478,0.016715,0.02195357,0.00528274,,-0.0102927,-0.037751,,-0.0111248,0.00590219,,,,-0.00368,0.00123457,0.02089552,,-0.00409,0.00484375,-0.0287449,0.02692998,-0.0084591,0.008923,-0.001944264,,,-0.00452,
-0.0288303,,-0.0583554,,,-0.007064868,0.0060042,0.012396,0.00439024,,-0.0280303,0.04918033,-0.042440318,0.01670334,-0.00139,-0.0943975,,-0.0020601,-0.00247,-0.0013369,-0.0189884,0.03087886,0.00515873,-0.0262403,-0.02502,-0.0129908,-0.0080675,,0.00753745,0.0015025,,0.0375,-0.0108969,,,,0.017534,-0.0024661,0.05263158,,-0.0041068,0.00450941,0.01292205,-0.006993,-0.0006917,0.018357,0.021335807,,,-0.00652,
-0.0008482,,-0.0159624,,,-0.001006181,-0.0238735,-0.04057,-0.0330257,,-0.0483242,-0.0234375,0.003207465,-0.0063034,-0.02639,-0.0976271,,0.00928967,0.00618,0.07541276,-0.0307798,-0.0092166,-0.0175681,0.02505263,-0.01026,-0.0131618,-0.0008954,,-0.0075758,-0.0315053,,-0.0463855,-0.0055085,,,,-0.02831,0.00618047,0,,0.01443299,-0.0148607,-0.0123457,-0.0228873,0.03045685,-0.01605,-0.0417802,,,-0.00278,
0.00594228,,-0.0057252,,,-0.017266187,-0.0048915,-0.01524,-0.0105475,,-0.1154791,0.03253333,0.043452986,0.02944578,0.008559,0.00962622,,-0.0046486,0.007371,0.01244813,0.03500423,-0.0104651,-0.0130601,0.00554529,0.008148,-0.0015647,-0.0175878,,-0.0133588,-0.0006885,,0.05495894,-0.0004261,,,,-0.00485,0.00737101,0.01388889,,0.00406504,0.02765556,0.01916667,0.01081081,-0.0228392,0.002675,-0.04056872,,,0.036284,
0.02953586,,-0.0230326,,,0.008784773,0.05069124,0.042166,0.01522843,,-0.0203704,-0.0495868,-0.016155989,0.0286679,0.004243,0.06041579,,0.01578554,0.010976,0.01229508,0.00988397,0.03877791,0.03583062,-0.0053105,0.025716,0.07164179,0.03918811,,0.06344294,0.05235963,,0.05389222,0.04859335,,,,0.00372,0.01097561,0.02465753,,0.01012146,0.03975535,0.01390025,0.03921569,0.03125573,0.036943,0.05690575,,,0.022701,
-0.0163934,,0.02455796,,,-0.026124819,-0.0175439,0.020601,0.0055,,-0.0255198,0.00597826,0.036240091,-0.0442979,0.026761,-0.0745614,,-0.0114943,-0.00483,-0.0283401,0.00170213,-0.0316742,0.01808176,-0.0305955,0.01361,-0.0254875,0.00296269,,-0.014187,-0.0281506,,-0.0102273,0.01626016,,,,-0.00304,-0.0048251,-0.0240642,,-0.01002,-0.0379412,0.00524194,0.00943396,0.00879922,-0.00965,0.00327164,,,0.000941,
0.00666667,,0.01534036,,,-0.008941878,-0.0181696,-0.05437,-0.016907,,0.02521823,0.04538088,-0.019125683,-0.0072024,-0.01235,-0.0113744,,-0.0427907,0.025455,-0.01625,-0.0118946,-0.0432243,-0.0183398,-0.001165,-0.01201,0.021009,-0.0036468,,-0.0405904,-0.0350286,,-0.0252583,-0.016,,,,-0.03933,0.02545455,0.03561644,,-0.0222672,-0.0259859,-0.0561572,0.00679694,-0.0211454,-0.03169,-0.008664865,,,-0.01316,
-0.0149007,,0.01038716,,,-0.007518797,-0.0057443,-0.05038,0.06120384,,0.00756859,-0.0273902,0.005571031,0.00816596,0.022222,-0.0028763,,-0.0070943,-0.00591,-0.0360017,0.02837489,0.001221,0.01809243,0.04347365,-0.02718,-0.0181971,0.01021192,,0.05923077,0.02076789,,-0.0223793,0.00121951,,,,0.018576,-0.0059102,-0.0132275,,0.00414079,-0.0128688,0.04164896,0.00084388,-0.0009001,0.021593,0.033834586,,,-0.01352,
-0.0252101,,-0.0093458,,,-0.043939394,-0.0390244,-0.14135,-0.0314585,,0.01408451,0.01753454,-0.002770083,-0.04253,-0.01902,-0.0048077,,-0.0183028,-0.02497,-0.0544815,-0.0050167,-0.0512195,0.00251111,0.06676151,-0.02132,-0.0007129,-0.023913,,-0.0068991,-0.0412036,,-0.0662651,-0.0255786,,,,-0.04103,-0.0249703,-0.0241287,,-0.0082474,-0.0065183,-0.001632,-0.0227656,0.00540541,-0.02586,-0.023636364,,,0.009653,
0.05172414,,-0.0377358,,,0.047543582,0.01808376,0.018868,0.0265748,,-0.0712963,-0.0073107,0.027777778,0.04583526,0.001385,0.05217391,,0.01196411,0.060976,0.02230483,0.00857143,0.0437018,0.02273603,-0.0950657,-0.00826,-0.0227565,0.0081663,,0.01462523,0.00035663,,0.02516129,0.02416667,,,,-0.00158,0.06097561,0.01648352,,0.00831601,0.01680269,0.04577033,0.013805,-0.0210573,-0.01671,0.072625698,,,0.001912,
